timestamp,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
1765190239662,28.048,38.522,10.989,0.752,0.649,0.16,0.044
1765190241373,31.006,43.921,12.312,0.752,0.649,0.161,0.044
1765190252717,34.04,49.623,13.685,0.75,0.649,0.163,0.044
1765190252875,26.885,36.448,10.474,0.751,0.649,0.163,0.044
1765190253027,29.814,41.725,11.776,0.751,0.649,0.164,0.044
1765190253266,26.309,35.429,10.22,0.75,0.649,0.164,0.044
1765190253437,26.309,35.429,10.22,0.75,0.649,0.164,0.044
1765190253719,26.309,35.429,10.22,0.751,0.649,0.164,0.044
1765190254222,26.309,35.429,10.22,0.751,0.649,0.164,0.044
1765190254482,26.309,35.429,10.22,0.751,0.649,0.164,0.044
1765190254692,26.885,36.448,10.474,0.751,0.649,0.164,0.044
1765190254862,26.309,35.429,10.22,0.751,0.649,0.164,0.044
1765190255361,26.885,36.448,10.474,0.751,0.649,0.164,0.044
1765190255516,26.885,36.448,10.474,0.751,0.649,0.164,0.044
1765190255672,26.309,35.429,10.22,0.751,0.649,0.164,0.044
1765190255817,26.309,35.429,10.22,0.751,0.649,0.164,0.044
1765190256544,26.885,36.448,10.474,0.751,0.649,0.165,0.044
1765190256835,27.465,37.479,10.73,0.75,0.649,0.165,0.044
1765190257144,26.309,35.429,10.22,0.751,0.649,0.164,0.044
1765190257323,26.885,36.448,10.474,0.751,0.649,0.164,0.044
1765190257766,26.309,35.429,10.22,0.751,0.649,0.164,0.044
1765190258044,26.309,35.429,10.22,0.751,0.649,0.164,0.044
1765190258322,26.885,36.448,10.474,0.75,0.649,0.165,0.044
1765190258630,26.309,35.429,10.22,0.751,0.65,0.165,0.044
1765190258819,26.885,36.448,10.474,0.751,0.649,0.165,0.044
1765190258853,26.309,35.429,10.22,0.751,0.649,0.165,0.044
1765190259432,26.309,35.429,10.22,0.751,0.649,0.165,0.044
1765190259748,26.309,35.429,10.22,0.751,0.649,0.165,0.044
1765190259990,26.309,35.429,10.22,0.751,0.649,0.165,0.044
1765190260175,26.885,36.448,10.474,0.751,0.649,0.165,0.044
1765190260397,26.309,35.429,10.22,0.751,0.649,0.164,0.044
1765190261051,26.309,35.429,10.22,0.751,0.649,0.164,0.044
1765190261377,26.885,36.448,10.474,0.751,0.649,0.165,0.044
1765190261775,26.309,35.429,10.22,0.75,0.649,0.165,0.044
1765190262097,27.465,37.479,10.73,0.751,0.65,0.165,0.044
1765190262097,26.885,36.448,10.474,0.751,0.649,0.165,0.044
1765190262381,26.885,36.448,10.474,0.751,0.649,0.165,0.044
1765190262877,26.309,35.429,10.22,0.751,0.649,0.165,0.044
1765190263385,26.885,36.448,10.474,0.751,0.649,0.165,0.044
1765190263518,27.465,37.479,10.73,0.751,0.649,0.165,0.044
1765190263577,26.309,35.429,10.22,0.751,0.649,0.165,0.044
1765190264200,26.309,35.429,10.22,0.751,0.649,0.166,0.044
1765190264454,26.885,36.448,10.474,0.751,0.649,0.165,0.044
1765190264466,26.309,35.429,10.22,0.751,0.649,0.166,0.044
1765190265151,26.309,35.429,10.22,0.751,0.649,0.166,0.044
1765190265496,26.309,35.429,10.22,0.751,0.649,0.166,0.044
1765190265774,26.885,36.448,10.474,0.751,0.649,0.166,0.044
1765190266023,26.885,36.448,10.474,0.751,0.649,0.166,0.044
1765190266060,26.309,35.429,10.22,0.751,0.649,0.166,0.044
1765190266732,26.309,35.429,10.22,0.751,0.649,0.166,0.044
1765190267047,26.309,35.429,10.22,0.751,0.649,0.166,0.044
1765190267280,26.885,36.448,10.474,0.751,0.649,0.166,0.044
1765190267280,26.309,35.429,10.22,0.751,0.649,0.166,0.044
1765190268077,26.309,35.429,10.22,0.751,0.649,0.166,0.044
1765190268223,26.885,36.448,10.474,0.752,0.65,0.166,0.043
1765190268725,26.309,35.429,10.22,0.751,0.649,0.166,0.044
1765190268848,26.885,36.448,10.474,0.751,0.649,0.166,0.044
1765190268930,26.309,35.429,10.22,0.752,0.649,0.167,0.044
1765190269436,25.165,33.428,9.718,0.752,0.649,0.167,0.043
1765190269442,26.309,35.429,10.22,0.752,0.649,0.166,0.044
1765190270088,26.309,35.429,10.22,0.753,0.649,0.167,0.044
1765190270357,26.885,36.448,10.474,0.752,0.65,0.166,0.044
1765190270540,26.309,35.429,10.22,0.752,0.649,0.167,0.044
1765190270946,26.309,35.429,10.22,0.753,0.65,0.167,0.044
1765190271101,26.885,36.448,10.474,0.753,0.649,0.167,0.044
1765190271465,26.309,35.429,10.22,0.753,0.649,0.167,0.044
1765190271989,26.309,35.429,10.22,0.752,0.649,0.167,0.044
1765190272392,26.885,36.448,10.474,0.752,0.65,0.167,0.044
1765190272586,26.309,35.429,10.22,0.752,0.649,0.167,0.043
1765190272611,26.885,36.448,10.474,0.752,0.649,0.166,0.044
1765190272832,25.735,34.423,9.968,0.753,0.649,0.167,0.043
1765190273046,25.735,34.423,9.968,0.752,0.649,0.167,0.043
1765190273368,25.735,34.423,9.968,0.751,0.65,0.167,0.043
1765190273576,25.735,34.423,9.968,0.751,0.649,0.167,0.044
1765190273877,25.735,34.423,9.968,0.751,0.649,0.167,0.043
1765190274096,25.735,34.423,9.968,0.751,0.649,0.167,0.044
1765190274275,25.735,34.423,9.968,0.751,0.649,0.167,0.044
1765190274581,25.735,34.423,9.968,0.751,0.649,0.167,0.044
1765190274869,25.735,34.423,9.968,0.751,0.649,0.167,0.043
1765190275152,25.165,33.428,9.718,0.751,0.649,0.167,0.044
1765190275440,25.735,34.423,9.968,0.751,0.649,0.167,0.044
1765190275652,25.735,34.423,9.968,0.751,0.649,0.167,0.044
1765190275903,25.735,34.423,9.968,0.75,0.649,0.166,0.044
1765190276113,25.735,34.423,9.968,0.75,0.649,0.167,0.043
1765190276359,25.735,34.423,9.968,0.75,0.649,0.167,0.043
1765190276568,25.735,34.423,9.968,0.75,0.649,0.167,0.043
1765190276831,25.735,34.423,9.968,0.75,0.649,0.167,0.043
1765190277126,25.735,34.423,9.968,0.751,0.649,0.167,0.044
1765190277612,25.735,34.423,9.968,0.75,0.649,0.166,0.043
1765190277763,26.309,35.429,10.22,0.75,0.649,0.167,0.044
1765190277955,26.309,35.429,10.22,0.75,0.649,0.167,0.044
1765190278541,25.735,34.423,9.968,0.75,0.649,0.167,0.044
1765190278741,26.309,35.429,10.22,0.75,0.649,0.167,0.043
1765190278741,25.735,34.423,9.968,0.75,0.649,0.167,0.044
1765190279391,25.735,34.423,9.968,0.75,0.649,0.167,0.044
1765190279399,26.309,35.429,10.22,0.751,0.649,0.167,0.044
1765190279719,25.165,33.428,9.718,0.75,0.649,0.167,0.044
1765190280044,25.165,33.428,9.718,0.75,0.65,0.167,0.044
1765190280440,25.735,34.423,9.968,0.75,0.649,0.167,0.044
1765190280681,26.309,35.429,10.22,0.75,0.649,0.167,0.044
1765190280779,25.735,34.423,9.968,0.751,0.649,0.167,0.044
1765190281014,25.735,34.423,9.968,0.751,0.65,0.167,0.044
1765190281321,25.735,34.423,9.968,0.751,0.649,0.167,0.044
1765190281557,25.735,34.423,9.968,0.751,0.649,0.167,0.043
1765190281804,25.735,34.423,9.968,0.75,0.65,0.167,0.044
1765190282041,25.735,34.423,9.968,0.75,0.649,0.167,0.044
1765190282306,25.735,34.423,9.968,0.751,0.65,0.167,0.043
1765190282534,25.735,34.423,9.968,0.75,0.649,0.167,0.043
1765190282769,25.735,34.423,9.968,0.75,0.649,0.167,0.044
1765190283316,25.735,34.423,9.968,0.751,0.649,0.167,0.043
1765190283615,25.735,34.423,9.968,0.75,0.649,0.167,0.044
1765190284140,24.597,32.446,9.47,0.75,0.649,0.167,0.043
1765190284140,26.885,36.448,10.474,0.75,0.649,0.166,0.044
1765190284456,24.597,32.446,9.47,0.75,0.649,0.167,0.043
1765190285059,24.597,32.446,9.47,0.749,0.649,0.167,0.043
1765190285262,24.597,32.446,9.47,0.749,0.649,0.166,0.043
1765190285559,24.597,32.446,9.47,0.748,0.649,0.166,0.043
1765190285559,24.033,31.476,9.224,0.748,0.65,0.166,0.043
1765190285802,24.033,31.476,9.224,0.747,0.649,0.165,0.043
1765190286535,23.472,30.519,8.98,0.747,0.649,0.165,0.043
1765190286955,24.597,32.446,9.47,0.745,0.649,0.165,0.043
1765190287140,23.472,30.519,8.98,0.743,0.649,0.164,0.043
1765190287203,23.472,30.519,8.98,0.742,0.649,0.164,0.043
1765190287767,22.914,29.574,8.739,0.741,0.649,0.163,0.043
1765190287895,23.472,30.519,8.98,0.739,0.65,0.162,0.042
1765190288200,22.914,29.574,8.739,0.738,0.649,0.162,0.043
1765190288581,22.914,29.574,8.739,0.737,0.649,0.162,0.042
1765190289001,23.472,30.519,8.98,0.735,0.649,0.161,0.042
1765190289293,22.914,29.574,8.739,0.734,0.649,0.161,0.042
1765190289598,22.914,29.574,8.739,0.732,0.649,0.16,0.042
1765190289814,23.472,30.519,8.98,0.73,0.649,0.16,0.042
1765190290028,22.914,29.574,8.739,0.729,0.649,0.159,0.042
1765190290167,22.914,29.574,8.739,0.728,0.649,0.158,0.042
1765190290813,22.914,29.574,8.739,0.727,0.649,0.158,0.042
1765190290959,22.914,29.574,8.739,0.726,0.649,0.157,0.042
1765190291198,23.472,30.519,8.98,0.725,0.649,0.157,0.042
1765190291333,22.36,28.641,8.499,0.725,0.649,0.157,0.042
1765190291614,22.914,29.574,8.739,0.725,0.649,0.157,0.042
1765190291806,22.914,29.574,8.739,0.725,0.649,0.156,0.042
1765190292259,22.914,29.574,8.739,0.725,0.649,0.156,0.042
1765190292259,22.914,29.574,8.739,0.725,0.649,0.156,0.042
1765190292839,22.914,29.574,8.739,0.726,0.649,0.156,0.042
1765190293180,23.472,30.519,8.98,0.726,0.649,0.155,0.042
1765190293592,22.914,29.574,8.739,0.727,0.649,0.156,0.042
1765190293829,22.914,29.574,8.739,0.726,0.649,0.155,0.041
1765190293991,23.472,30.519,8.98,0.727,0.648,0.155,0.041
1765190294095,22.36,28.641,8.499,0.727,0.649,0.155,0.042
1765190294417,22.914,29.574,8.739,0.726,0.649,0.155,0.042
1765190294714,22.36,28.641,8.499,0.726,0.649,0.155,0.041
1765190295103,22.914,29.574,8.739,0.726,0.648,0.155,0.042
1765190295103,22.36,28.641,8.499,0.726,0.649,0.155,0.041
1765190295521,22.36,28.641,8.499,0.726,0.649,0.154,0.041
1765190296073,21.808,27.721,8.262,0.725,0.648,0.154,0.042
1765190296186,22.914,29.574,8.739,0.724,0.649,0.154,0.042
1765190296767,21.808,27.721,8.262,0.724,0.648,0.153,0.042
1765190296899,22.36,28.641,8.499,0.723,0.649,0.153,0.041
1765190297391,21.808,27.721,8.262,0.723,0.649,0.153,0.041
1765190297391,22.36,28.641,8.499,0.722,0.649,0.153,0.042
1765190298297,21.808,27.721,8.262,0.722,0.649,0.153,0.042
1765190298608,23.472,30.519,8.98,0.72,0.649,0.152,0.041
1765190298608,21.808,27.721,8.262,0.719,0.648,0.152,0.042
1765190299161,21.808,27.721,8.262,0.719,0.649,0.151,0.041
1765190299355,22.36,28.641,8.499,0.718,0.648,0.151,0.041
1765190299494,21.808,27.721,8.262,0.718,0.648,0.151,0.041
1765190300000,21.808,27.721,8.262,0.717,0.648,0.151,0.041
1765190300216,21.808,27.721,8.262,0.717,0.648,0.151,0.041
1765190300534,21.26,26.813,8.027,0.717,0.648,0.15,0.041
1765190300687,21.26,26.813,8.027,0.716,0.649,0.15,0.041
1765190301017,21.26,26.813,8.027,0.716,0.648,0.15,0.041
1765190301151,21.808,27.721,8.262,0.714,0.648,0.15,0.041
1765190301285,21.26,26.813,8.027,0.714,0.648,0.149,0.041
1765190301991,21.26,26.813,8.027,0.713,0.648,0.149,0.041
1765190302210,21.26,26.813,8.027,0.713,0.648,0.148,0.041
1765190302210,21.808,27.721,8.262,0.711,0.648,0.149,0.041
1765190302582,20.715,25.917,7.794,0.71,0.649,0.148,0.041
1765190303048,21.26,26.813,8.027,0.71,0.648,0.148,0.041
1765190303314,21.26,26.813,8.027,0.709,0.648,0.148,0.041
1765190303314,21.26,26.813,8.027,0.708,0.648,0.148,0.041
1765190303856,21.26,26.813,8.027,0.707,0.648,0.147,0.04
1765190304087,21.26,26.813,8.027,0.707,0.648,0.147,0.041
1765190304618,21.26,26.813,8.027,0.706,0.648,0.147,0.04
1765190304987,19.634,24.164,7.335,0.706,0.648,0.146,0.041
1765190305263,21.808,27.721,8.262,0.705,0.648,0.146,0.04
1765190305271,21.808,27.721,8.262,0.705,0.648,0.146,0.041
1765190305982,21.26,26.813,8.027,0.705,0.649,0.145,0.041
1765190306106,20.173,25.034,7.564,0.705,0.648,0.145,0.041
1765190306205,21.26,26.813,8.027,0.705,0.648,0.145,0.04
1765190306972,20.715,25.917,7.794,0.705,0.648,0.145,0.041
1765190307159,21.26,26.813,8.027,0.705,0.647,0.145,0.041
1765190307288,21.808,27.721,8.262,0.705,0.648,0.145,0.041
1765190307753,20.715,25.917,7.794,0.705,0.648,0.145,0.041
1765190307853,21.26,26.813,8.027,0.705,0.648,0.144,0.041
1765190308057,21.26,26.813,8.027,0.705,0.648,0.145,0.04
1765190308297,21.26,26.813,8.027,0.705,0.648,0.144,0.041
1765190308552,21.26,26.813,8.027,0.705,0.647,0.144,0.041
1765190309205,20.715,25.917,7.794,0.705,0.647,0.144,0.04
1765190309414,20.715,25.917,7.794,0.704,0.648,0.143,0.04
1765190309549,21.808,27.721,8.262,0.704,0.647,0.144,0.041
1765190310052,20.715,25.917,7.794,0.703,0.647,0.143,0.04
1765190310192,21.26,26.813,8.027,0.702,0.647,0.143,0.041
1765190310625,21.26,26.813,8.027,0.702,0.648,0.143,0.04
1765190310861,21.26,26.813,8.027,0.702,0.647,0.143,0.04
1765190311178,21.26,26.813,8.027,0.701,0.647,0.142,0.041
1765190311469,21.26,26.813,8.027,0.702,0.647,0.143,0.04
1765190311704,21.26,26.813,8.027,0.701,0.647,0.142,0.04
1765190311860,20.715,25.917,7.794,0.701,0.647,0.142,0.04
1765190312315,20.715,25.917,7.794,0.7,0.648,0.142,0.041
1765190312526,21.26,26.813,8.027,0.7,0.647,0.142,0.041
1765190312526,21.26,26.813,8.027,0.699,0.647,0.142,0.041
1765190313148,20.715,25.917,7.794,0.7,0.647,0.141,0.041
1765190313269,21.26,26.813,8.027,0.7,0.647,0.142,0.04
1765190313844,20.715,25.917,7.794,0.7,0.647,0.141,0.04
1765190314059,21.26,26.813,8.027,0.7,0.648,0.141,0.04
1765190314410,21.26,26.813,8.027,0.7,0.647,0.141,0.041
1765190314410,20.715,25.917,7.794,0.7,0.647,0.141,0.04
1765190314814,20.715,25.917,7.794,0.7,0.647,0.141,0.041
1765190314933,20.715,25.917,7.794,0.7,0.647,0.14,0.04
1765190315153,20.715,25.917,7.794,0.7,0.647,0.141,0.04
1765190315371,20.715,25.917,7.794,0.699,0.647,0.14,0.04
1765190315676,20.715,25.917,7.794,0.7,0.647,0.14,0.04
1765190315910,20.715,25.917,7.794,0.7,0.647,0.14,0.04
1765190316137,20.715,25.917,7.794,0.7,0.647,0.14,0.04
1765190316328,20.715,25.917,7.794,0.699,0.647,0.14,0.04
1765190316585,20.715,25.917,7.794,0.699,0.647,0.14,0.041
1765190316872,21.26,26.813,8.027,0.699,0.647,0.14,0.04
1765190317053,20.715,25.917,7.794,0.699,0.646,0.14,0.04
1765190317608,21.26,26.813,8.027,0.699,0.647,0.14,0.04
1765190317618,20.715,25.917,7.794,0.699,0.647,0.14,0.041
1765190318391,21.26,26.813,8.027,0.699,0.647,0.14,0.041
1765190318674,21.26,26.813,8.027,0.699,0.647,0.139,0.041
1765190318819,21.26,26.813,8.027,0.699,0.647,0.139,0.04
1765190318919,21.26,26.813,8.027,0.699,0.647,0.14,0.041
1765190319340,20.715,25.917,7.794,0.699,0.647,0.14,0.04
1765190319453,21.26,26.813,8.027,0.698,0.647,0.139,0.04
1765190319754,20.715,25.917,7.794,0.699,0.646,0.139,0.04
1765190320420,21.26,26.813,8.027,0.699,0.647,0.139,0.04
1765190320616,21.26,26.813,8.027,0.698,0.646,0.139,0.04
1765190320624,21.808,27.721,8.262,0.699,0.647,0.139,0.04
1765190321229,20.715,25.917,7.794,0.699,0.646,0.139,0.04
1765190321632,21.26,26.813,8.027,0.698,0.646,0.139,0.04
1765190321632,20.715,25.917,7.794,0.698,0.646,0.139,0.04
1765190322111,20.715,25.917,7.794,0.698,0.646,0.138,0.041
1765190322111,21.26,26.813,8.027,0.697,0.646,0.138,0.04
1765190322388,20.715,25.917,7.794,0.697,0.646,0.139,0.04
1765190322977,20.715,25.917,7.794,0.697,0.646,0.138,0.04
1765190323099,21.26,26.813,8.027,0.697,0.646,0.138,0.041
1765190323290,21.26,26.813,8.027,0.696,0.646,0.138,0.04
1765190323804,20.715,25.917,7.794,0.696,0.646,0.138,0.04
1765190324142,21.26,26.813,8.027,0.696,0.646,0.138,0.04
1765190324326,20.715,25.917,7.794,0.697,0.646,0.138,0.04
1765190324523,21.26,26.813,8.027,0.696,0.646,0.138,0.04
1765190324979,20.715,25.917,7.794,0.696,0.647,0.138,0.04
1765190325273,21.26,26.813,8.027,0.696,0.646,0.137,0.04
1765190325550,21.26,26.813,8.027,0.696,0.646,0.138,0.041
1765190325723,21.808,27.721,8.262,0.695,0.646,0.137,0.04
1765190325912,20.715,25.917,7.794,0.695,0.646,0.137,0.04
1765190326373,21.26,26.813,8.027,0.695,0.646,0.137,0.04
1765190326628,21.26,26.813,8.027,0.695,0.646,0.137,0.04
1765190326955,20.715,25.917,7.794,0.695,0.646,0.137,0.04
1765190327615,21.808,27.721,8.262,0.695,0.646,0.137,0.04
1765190327717,21.26,26.813,8.027,0.695,0.646,0.137,0.04
1765190328006,21.26,26.813,8.027,0.694,0.646,0.137,0.04
1765190328095,20.715,25.917,7.794,0.694,0.646,0.137,0.04
1765190328671,20.715,25.917,7.794,0.694,0.646,0.137,0.041
1765190328852,20.715,25.917,7.794,0.694,0.646,0.137,0.041
1765190328922,20.173,25.034,7.564,0.694,0.646,0.136,0.041
1765190329570,20.715,25.917,7.794,0.694,0.646,0.137,0.041
1765190329769,21.26,26.813,8.027,0.693,0.646,0.137,0.04
1765190329957,21.26,26.813,8.027,0.694,0.646,0.136,0.04
1765190330159,20.715,25.917,7.794,0.693,0.646,0.136,0.04
1765190330708,20.715,25.917,7.794,0.693,0.646,0.136,0.04
1765190330890,21.26,26.813,8.027,0.693,0.646,0.136,0.041
1765190331001,20.715,25.917,7.794,0.693,0.646,0.136,0.04
1765190331554,20.715,25.917,7.794,0.693,0.646,0.136,0.04
1765190331854,21.26,26.813,8.027,0.693,0.646,0.136,0.041
1765190331855,21.26,26.813,8.027,0.693,0.646,0.135,0.04
1765190332218,20.715,25.917,7.794,0.693,0.646,0.136,0.041
1765190332309,20.715,25.917,7.794,0.693,0.646,0.136,0.04
1765190332962,20.715,25.917,7.794,0.693,0.646,0.136,0.041
1765190332962,21.26,26.813,8.027,0.693,0.646,0.135,0.04
1765190333334,21.26,26.813,8.027,0.693,0.646,0.135,0.04
1765190333535,21.26,26.813,8.027,0.692,0.646,0.136,0.04
1765190333991,21.26,26.813,8.027,0.692,0.646,0.136,0.041
1765190334191,21.26,26.813,8.027,0.692,0.646,0.135,0.04
1765190334259,20.715,25.917,7.794,0.692,0.646,0.135,0.04
1765190334763,20.715,25.917,7.794,0.692,0.645,0.135,0.04
1765190335037,21.26,26.813,8.027,0.692,0.646,0.135,0.04
1765190335092,20.715,25.917,7.794,0.692,0.646,0.135,0.04
1765190335582,20.715,25.917,7.794,0.692,0.646,0.135,0.04
1765190335791,21.26,26.813,8.027,0.692,0.646,0.135,0.04
1765190336053,20.715,25.917,7.794,0.692,0.646,0.135,0.04
1765190336713,20.715,25.917,7.794,0.692,0.646,0.135,0.04
1765190337194,21.808,27.721,8.262,0.692,0.646,0.135,0.04
1765190337470,21.26,26.813,8.027,0.692,0.646,0.135,0.04
1765190337736,21.26,26.813,8.027,0.692,0.646,0.135,0.04
1765190338411,21.26,26.813,8.027,0.692,0.646,0.135,0.04
1765190338756,21.26,26.813,8.027,0.692,0.646,0.134,0.04
1765190338976,21.808,27.721,8.262,0.693,0.646,0.134,0.04
1765190339431,21.808,27.721,8.262,0.693,0.646,0.134,0.04
1765190339540,21.808,27.721,8.262,0.692,0.645,0.134,0.04
1765190340017,20.715,25.917,7.794,0.693,0.645,0.134,0.04
1765190340199,21.26,26.813,8.027,0.693,0.645,0.134,0.04
1765190340665,21.26,26.813,8.027,0.692,0.645,0.134,0.04
1765190340753,21.26,26.813,8.027,0.693,0.645,0.134,0.04
1765190341016,20.715,25.917,7.794,0.692,0.645,0.134,0.04
1765190341525,20.715,25.917,7.794,0.692,0.645,0.134,0.04
1765190341782,21.26,26.813,8.027,0.692,0.645,0.134,0.04
1765190341875,20.715,25.917,7.794,0.692,0.645,0.134,0.04
1765190342443,20.715,25.917,7.794,0.692,0.645,0.133,0.04
1765190342816,21.808,27.721,8.262,0.692,0.645,0.134,0.04
1765190343030,21.808,27.721,8.262,0.692,0.645,0.134,0.04
1765190343073,21.26,26.813,8.027,0.692,0.645,0.134,0.04
1765190343673,20.715,25.917,7.794,0.693,0.645,0.133,0.04
1765190344130,21.808,27.721,8.262,0.693,0.645,0.134,0.04
1765190344514,21.808,27.721,8.262,0.693,0.645,0.133,0.04
1765190344905,21.26,26.813,8.027,0.693,0.645,0.133,0.04
1765190345396,21.26,26.813,8.027,0.693,0.645,0.134,0.04
1765190345686,21.808,27.721,8.262,0.693,0.645,0.133,0.04
1765190345686,21.808,27.721,8.262,0.692,0.645,0.133,0.04
1765190346242,21.26,26.813,8.027,0.693,0.645,0.133,0.04
1765190346334,21.808,27.721,8.262,0.693,0.645,0.133,0.041
1765190346865,21.26,26.813,8.027,0.693,0.644,0.133,0.04
1765190346987,21.808,27.721,8.262,0.693,0.645,0.133,0.04
1765190347461,21.26,26.813,8.027,0.694,0.645,0.133,0.04
1765190347827,21.808,27.721,8.262,0.693,0.645,0.133,0.04
1765190348097,21.26,26.813,8.027,0.694,0.645,0.133,0.04
1765190348294,21.808,27.721,8.262,0.694,0.645,0.133,0.04
1765190348412,21.808,27.721,8.262,0.694,0.645,0.133,0.04
1765190348743,21.808,27.721,8.262,0.694,0.645,0.133,0.04
1765190348921,21.808,27.721,8.262,0.694,0.645,0.133,0.04
