timestamp,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
1765184268193,38.411,58.115,15.693,0.832,0.558,0.48,0.067
1765184268451,38.411,58.115,15.693,0.832,0.559,0.483,0.067
1765184269086,38.411,58.115,15.693,0.832,0.558,0.484,0.067
1765184269086,38.411,58.115,15.693,0.832,0.559,0.487,0.067
1765184269776,38.411,58.115,15.693,0.832,0.559,0.488,0.067
1765184269943,38.411,58.115,15.693,0.832,0.559,0.491,0.067
1765184269943,38.411,58.115,15.693,0.832,0.558,0.492,0.067
1765184270613,38.411,58.115,15.693,0.832,0.559,0.493,0.067
1765184270987,39.047,59.376,15.988,0.832,0.559,0.495,0.066
1765184271213,39.047,59.376,15.988,0.832,0.559,0.497,0.067
1765184271522,38.411,58.115,15.693,0.832,0.559,0.499,0.067
1765184271779,38.411,58.115,15.693,0.832,0.559,0.5,0.067
1765184272028,38.411,58.115,15.693,0.832,0.559,0.502,0.067
1765184272450,37.778,56.865,15.4,0.832,0.559,0.502,0.067
1765184272651,38.411,58.115,15.693,0.832,0.559,0.504,0.067
1765184272997,37.778,56.865,15.4,0.832,0.559,0.505,0.067
1765184273166,39.047,59.376,15.988,0.832,0.559,0.507,0.067
1765184273295,38.411,58.115,15.693,0.832,0.56,0.509,0.067
1765184273760,38.411,58.115,15.693,0.832,0.56,0.509,0.067
1765184273765,39.047,59.376,15.988,0.832,0.559,0.512,0.067
1765184274060,38.411,58.115,15.693,0.832,0.559,0.512,0.067
1765184274313,38.411,58.115,15.693,0.832,0.559,0.512,0.067
1765184274692,38.411,58.115,15.693,0.832,0.559,0.514,0.067
1765184275154,38.411,58.115,15.693,0.832,0.56,0.515,0.067
1765184275323,37.778,56.865,15.4,0.832,0.56,0.516,0.067
1765184275494,38.411,58.115,15.693,0.832,0.559,0.516,0.067
1765184275632,38.411,58.115,15.693,0.832,0.559,0.518,0.067
1765184276073,38.411,58.115,15.693,0.832,0.559,0.519,0.067
1765184276073,38.411,58.115,15.693,0.832,0.559,0.52,0.067
1765184276733,38.411,58.115,15.693,0.832,0.559,0.52,0.067
1765184276940,39.047,59.376,15.988,0.832,0.559,0.522,0.067
1765184277031,38.411,58.115,15.693,0.832,0.559,0.523,0.067
1765184277650,38.411,58.115,15.693,0.832,0.559,0.524,0.068
1765184278048,39.047,59.376,15.988,0.833,0.56,0.527,0.067
1765184278530,39.047,59.376,15.988,0.833,0.56,0.529,0.068
1765184279225,39.047,59.376,15.988,0.833,0.56,0.53,0.068
1765184279563,40.328,61.936,16.584,0.833,0.56,0.532,0.068
1765184279759,38.411,58.115,15.693,0.833,0.56,0.533,0.068
1765184279765,38.411,58.115,15.693,0.833,0.56,0.533,0.068
1765184280065,39.047,59.376,15.988,0.833,0.56,0.526,0.068
1765184280409,38.411,58.115,15.693,0.833,0.56,0.528,0.068
1765184280409,38.411,58.115,15.693,0.833,0.561,0.534,0.068
1765184280526,38.411,58.115,15.693,0.833,0.559,0.535,0.068
1765184280736,37.778,56.865,15.4,0.832,0.56,0.536,0.068
1765184281235,37.778,56.865,15.4,0.833,0.56,0.537,0.068
1765184281356,37.778,56.865,15.4,0.833,0.56,0.537,0.068
1765184281892,38.411,58.115,15.693,0.833,0.561,0.538,0.068
1765184282127,39.047,59.376,15.988,0.833,0.561,0.54,0.069
1765184282335,38.411,58.115,15.693,0.832,0.561,0.54,0.068
1765184282448,39.047,59.376,15.988,0.833,0.561,0.542,0.069
1765184283022,38.411,58.115,15.693,0.833,0.561,0.542,0.068
1765184283022,38.411,58.115,15.693,0.833,0.561,0.543,0.068
1765184283691,38.411,58.115,15.693,0.833,0.56,0.543,0.068
1765184283820,38.411,58.115,15.693,0.832,0.561,0.544,0.068
1765184284425,38.411,58.115,15.693,0.833,0.561,0.545,0.068
1765184284827,38.411,58.115,15.693,0.832,0.56,0.546,0.069
1765184285054,39.686,60.65,16.285,0.833,0.561,0.547,0.068
1765184285355,38.411,58.115,15.693,0.833,0.561,0.548,0.069
1765184285370,38.411,58.115,15.693,0.833,0.561,0.549,0.069
1765184285808,39.047,59.376,15.988,0.833,0.561,0.549,0.069
1765184286107,39.047,59.376,15.988,0.833,0.561,0.549,0.069
1765184286297,38.411,58.115,15.693,0.833,0.561,0.551,0.069
1765184286799,38.411,58.115,15.693,0.833,0.561,0.551,0.069
1765184287151,39.047,59.376,15.988,0.833,0.561,0.552,0.069
1765184287352,39.686,60.65,16.285,0.833,0.561,0.552,0.069
1765184287479,38.411,58.115,15.693,0.833,0.561,0.553,0.069
1765184287843,38.411,58.115,15.693,0.833,0.561,0.553,0.069
1765184288380,39.047,59.376,15.988,0.833,0.561,0.554,0.069
1765184288594,39.047,59.376,15.988,0.833,0.561,0.554,0.069
1765184288594,36.52,54.402,14.821,0.833,0.561,0.555,0.069
1765184289426,38.411,58.115,15.693,0.833,0.561,0.556,0.069
1765184289873,39.047,59.376,15.988,0.833,0.561,0.557,0.069
1765184290069,39.047,59.376,15.988,0.833,0.561,0.557,0.069
1765184290097,39.047,59.376,15.988,0.833,0.561,0.558,0.07
1765184290241,38.411,58.115,15.693,0.834,0.561,0.558,0.069
1765184290829,38.411,58.115,15.693,0.834,0.561,0.559,0.069
1765184291096,38.411,58.115,15.693,0.834,0.561,0.559,0.069
1765184291396,38.411,58.115,15.693,0.834,0.561,0.56,0.07
1765184291687,38.411,58.115,15.693,0.834,0.562,0.56,0.07
1765184291833,38.411,58.115,15.693,0.834,0.562,0.561,0.07
1765184291836,38.411,58.115,15.693,0.834,0.562,0.562,0.07
1765184292471,38.411,58.115,15.693,0.834,0.562,0.562,0.069
1765184292594,39.686,60.65,16.285,0.834,0.561,0.562,0.07
1765184293122,39.047,59.376,15.988,0.834,0.562,0.563,0.069
1765184293340,39.047,59.376,15.988,0.834,0.562,0.564,0.07
1765184293356,38.411,58.115,15.693,0.834,0.562,0.564,0.07
1765184294022,38.411,58.115,15.693,0.834,0.562,0.565,0.07
1765184294284,39.047,59.376,15.988,0.834,0.562,0.565,0.07
1765184294438,38.411,58.115,15.693,0.834,0.562,0.566,0.07
1765184294597,38.411,58.115,15.693,0.834,0.562,0.566,0.07
1765184295137,37.778,56.865,15.4,0.834,0.562,0.567,0.07
1765184295137,38.411,58.115,15.693,0.834,0.562,0.567,0.069
1765184295340,38.411,58.115,15.693,0.834,0.562,0.567,0.07
1765184296084,38.411,58.115,15.693,0.834,0.562,0.568,0.07
1765184296349,37.778,56.865,15.4,0.834,0.562,0.568,0.07
1765184296590,39.047,59.376,15.988,0.834,0.562,0.569,0.07
1765184296590,38.411,58.115,15.693,0.834,0.562,0.569,0.07
1765184297225,37.778,56.865,15.4,0.834,0.562,0.57,0.07
1765184297405,37.778,56.865,15.4,0.834,0.562,0.57,0.07
1765184297553,39.047,59.376,15.988,0.834,0.562,0.571,0.07
1765184298055,38.411,58.115,15.693,0.834,0.562,0.571,0.07
1765184298295,38.411,58.115,15.693,0.834,0.562,0.572,0.07
1765184298590,37.778,56.865,15.4,0.835,0.562,0.572,0.07
1765184298860,39.047,59.376,15.988,0.835,0.562,0.573,0.07
1765184298991,38.411,58.115,15.693,0.834,0.562,0.573,0.07
1765184299370,36.52,54.402,14.821,0.834,0.563,0.574,0.07
1765184299370,38.411,58.115,15.693,0.834,0.563,0.574,0.07
1765184299852,39.047,59.376,15.988,0.834,0.563,0.574,0.07
1765184299852,38.411,58.115,15.693,0.834,0.562,0.574,0.07
1765184300580,39.047,59.376,15.988,0.834,0.562,0.576,0.07
1765184300714,38.411,58.115,15.693,0.834,0.563,0.575,0.07
1765184300773,38.411,58.115,15.693,0.833,0.562,0.575,0.07
1765184301167,38.411,58.115,15.693,0.833,0.562,0.576,0.07
1765184301167,38.411,58.115,15.693,0.833,0.563,0.576,0.071
1765184301733,38.411,58.115,15.693,0.833,0.562,0.576,0.07
1765184301849,38.411,58.115,15.693,0.833,0.563,0.576,0.07
1765184301972,39.047,59.376,15.988,0.834,0.563,0.576,0.071
1765184302507,39.047,59.376,15.988,0.833,0.563,0.576,0.07
1765184302932,39.047,59.376,15.988,0.834,0.563,0.577,0.07
1765184303135,38.411,58.115,15.693,0.834,0.563,0.577,0.07
1765184303426,39.686,60.65,16.285,0.834,0.563,0.578,0.07
1765184303680,39.047,59.376,15.988,0.834,0.563,0.578,0.071
1765184304013,39.047,59.376,15.988,0.834,0.562,0.578,0.07
1765184304028,39.047,59.376,15.988,0.835,0.563,0.58,0.071
1765184304425,39.047,59.376,15.988,0.836,0.563,0.58,0.071
1765184304546,39.047,59.376,15.988,0.836,0.563,0.58,0.071
1765184304946,39.047,59.376,15.988,0.835,0.563,0.58,0.071
1765184305172,39.047,59.376,15.988,0.835,0.563,0.58,0.071
1765184305350,39.047,59.376,15.988,0.835,0.563,0.58,0.071
1765184305723,38.411,58.115,15.693,0.836,0.563,0.581,0.071
1765184305917,39.047,59.376,15.988,0.836,0.563,0.582,0.071
1765184306311,39.047,59.376,15.988,0.836,0.563,0.582,0.071
1765184306452,39.686,60.65,16.285,0.836,0.564,0.582,0.071
1765184306758,39.686,60.65,16.285,0.836,0.563,0.582,0.071
1765184306924,39.047,59.376,15.988,0.836,0.564,0.583,0.071
1765184307515,39.047,59.376,15.988,0.836,0.564,0.584,0.072
1765184307771,39.047,59.376,15.988,0.836,0.563,0.584,0.071
1765184308062,39.686,60.65,16.285,0.836,0.564,0.585,0.071
1765184308168,39.047,59.376,15.988,0.837,0.563,0.585,0.072
1765184308672,39.047,59.376,15.988,0.837,0.564,0.586,0.072
1765184308864,39.686,60.65,16.285,0.837,0.563,0.586,0.072
1765184308952,39.047,59.376,15.988,0.837,0.564,0.586,0.072
1765184309553,39.047,59.376,15.988,0.837,0.564,0.587,0.072
1765184309855,39.686,60.65,16.285,0.837,0.564,0.588,0.072
1765184310104,39.686,60.65,16.285,0.837,0.564,0.588,0.072
1765184310104,39.047,59.376,15.988,0.837,0.564,0.588,0.073
1765184310724,39.686,60.65,16.285,0.837,0.564,0.589,0.073
1765184310949,39.686,60.65,16.285,0.837,0.564,0.59,0.072
1765184311028,39.047,59.376,15.988,0.837,0.564,0.59,0.072
1765184311459,39.686,60.65,16.285,0.838,0.564,0.591,0.072
1765184311680,39.686,60.65,16.285,0.837,0.564,0.59,0.072
1765184311868,39.686,60.65,16.285,0.838,0.564,0.59,0.072
1765184312316,39.047,59.376,15.988,0.838,0.564,0.591,0.072
1765184312502,39.686,60.65,16.285,0.837,0.564,0.591,0.072
1765184312659,39.047,59.376,15.988,0.838,0.564,0.592,0.072
1765184312792,39.686,60.65,16.285,0.838,0.564,0.593,0.073
1765184313109,39.686,60.65,16.285,0.838,0.564,0.593,0.072
1765184313344,39.686,60.65,16.285,0.838,0.564,0.594,0.072
1765184313653,39.686,60.65,16.285,0.839,0.564,0.594,0.073
1765184313827,39.686,60.65,16.285,0.839,0.564,0.594,0.073
1765184314354,39.686,60.65,16.285,0.838,0.565,0.594,0.072
1765184314622,40.328,61.936,16.584,0.839,0.564,0.596,0.073
1765184314730,40.328,61.936,16.584,0.839,0.564,0.596,0.073
1765184315158,39.686,60.65,16.285,0.839,0.564,0.596,0.073
1765184315407,40.328,61.936,16.584,0.839,0.564,0.596,0.073
1765184315426,40.328,61.936,16.584,0.839,0.564,0.597,0.073
1765184316033,39.686,60.65,16.285,0.839,0.564,0.597,0.074
1765184316193,40.973,63.235,16.885,0.839,0.565,0.597,0.073
1765184316387,39.686,60.65,16.285,0.839,0.564,0.598,0.073
1765184316989,39.686,60.65,16.285,0.839,0.564,0.598,0.074
1765184317209,40.328,61.936,16.584,0.839,0.565,0.599,0.073
1765184317413,40.328,61.936,16.584,0.839,0.565,0.599,0.074
1765184317494,39.686,60.65,16.285,0.839,0.564,0.6,0.074
1765184317937,39.686,60.65,16.285,0.84,0.565,0.599,0.074
1765184318147,40.973,63.235,16.885,0.839,0.565,0.6,0.074
1765184318573,40.328,61.936,16.584,0.839,0.565,0.601,0.074
1765184318664,40.328,61.936,16.584,0.839,0.565,0.602,0.074
1765184319137,39.686,60.65,16.285,0.839,0.565,0.602,0.074
1765184319241,39.686,60.65,16.285,0.839,0.564,0.602,0.074
1765184319489,40.328,61.936,16.584,0.839,0.564,0.602,0.074
1765184319978,39.686,60.65,16.285,0.84,0.565,0.603,0.074
1765184319978,39.686,60.65,16.285,0.839,0.565,0.604,0.074
1765184320450,39.686,60.65,16.285,0.84,0.565,0.604,0.075
1765184320675,40.328,61.936,16.584,0.84,0.565,0.605,0.075
1765184320824,39.686,60.65,16.285,0.84,0.565,0.605,0.074
1765184321294,39.686,60.65,16.285,0.839,0.565,0.605,0.074
1765184321305,39.686,60.65,16.285,0.839,0.565,0.605,0.074
1765184321940,39.686,60.65,16.285,0.84,0.565,0.606,0.074
1765184322238,40.328,61.936,16.584,0.839,0.565,0.606,0.075
1765184322238,39.686,60.65,16.285,0.84,0.565,0.607,0.075
1765184322497,38.411,58.115,15.693,0.839,0.565,0.607,0.074
1765184322778,39.686,60.65,16.285,0.84,0.565,0.608,0.075
1765184323463,39.686,60.65,16.285,0.839,0.565,0.608,0.076
1765184323553,39.686,60.65,16.285,0.84,0.565,0.608,0.075
1765184323564,40.328,61.936,16.584,0.839,0.565,0.609,0.075
1765184324191,40.328,61.936,16.584,0.839,0.565,0.609,0.075
1765184324279,39.686,60.65,16.285,0.839,0.565,0.61,0.075
1765184324721,39.686,60.65,16.285,0.839,0.565,0.61,0.075
1765184324841,39.686,60.65,16.285,0.839,0.565,0.61,0.075
1765184325019,39.686,60.65,16.285,0.839,0.566,0.61,0.075
1765184325827,39.047,59.376,15.988,0.839,0.565,0.61,0.075
1765184326183,39.047,59.376,15.988,0.839,0.565,0.61,0.075
1765184326409,39.047,59.376,15.988,0.839,0.565,0.611,0.074
1765184326543,37.778,56.865,15.4,0.839,0.566,0.612,0.075
1765184326812,36.52,54.402,14.821,0.839,0.566,0.612,0.075
1765184327226,35.896,53.189,14.534,0.839,0.566,0.612,0.074
1765184327532,35.896,53.189,14.534,0.839,0.566,0.612,0.075
1765184327580,35.896,53.189,14.534,0.839,0.566,0.612,0.075
1765184328063,35.274,51.988,14.249,0.839,0.566,0.612,0.075
1765184328210,35.896,53.189,14.534,0.838,0.566,0.612,0.075
1765184328584,35.274,51.988,14.249,0.838,0.566,0.612,0.075
1765184328818,36.52,54.402,14.821,0.838,0.566,0.613,0.075
1765184329290,35.274,51.988,14.249,0.838,0.566,0.613,0.075
1765184329497,35.274,51.988,14.249,0.836,0.566,0.613,0.074
1765184329551,34.656,50.799,13.966,0.836,0.566,0.613,0.074
1765184330138,34.656,50.799,13.966,0.836,0.566,0.613,0.074
1765184330138,35.274,51.988,14.249,0.835,0.566,0.613,0.073
1765184330621,35.274,51.988,14.249,0.834,0.565,0.613,0.073
1765184330716,35.274,51.988,14.249,0.834,0.566,0.613,0.073
1765184330982,34.04,49.623,13.685,0.832,0.566,0.612,0.073
1765184331179,34.04,49.623,13.685,0.83,0.566,0.611,0.072
1765184331652,32.818,47.305,13.13,0.829,0.566,0.61,0.071
1765184331759,32.211,46.165,12.855,0.826,0.566,0.609,0.071
1765184332009,31.607,45.037,12.582,0.825,0.566,0.608,0.07
1765184332502,31.607,45.037,12.582,0.822,0.566,0.606,0.069
1765184332533,31.607,45.037,12.582,0.819,0.566,0.605,0.069
1765184332781,31.607,45.037,12.582,0.816,0.566,0.604,0.069
1765184333094,32.211,46.165,12.855,0.813,0.566,0.602,0.068
1765184333269,31.607,45.037,12.582,0.81,0.566,0.601,0.067
1765184333531,31.607,45.037,12.582,0.808,0.566,0.599,0.067
1765184333852,31.607,45.037,12.582,0.806,0.566,0.598,0.067
1765184334020,31.006,43.921,12.312,0.805,0.566,0.597,0.066
1765184334313,31.006,43.921,12.312,0.804,0.566,0.596,0.066
1765184334560,30.409,42.817,12.043,0.804,0.566,0.596,0.066
1765184335055,29.814,41.725,11.776,0.803,0.566,0.594,0.066
1765184335063,28.048,38.522,10.989,0.802,0.566,0.594,0.066
1765184335311,27.465,37.479,10.73,0.802,0.566,0.592,0.066
1765184335892,27.465,37.479,10.73,0.802,0.566,0.592,0.066
1765184336098,26.885,36.448,10.474,0.801,0.566,0.591,0.065
1765184336287,26.885,36.448,10.474,0.8,0.566,0.59,0.066
1765184336354,27.465,37.479,10.73,0.798,0.566,0.589,0.066
1765184336553,28.048,38.522,10.989,0.797,0.566,0.589,0.065
1765184337109,28.633,39.577,11.249,0.795,0.566,0.586,0.064
1765184337239,29.814,41.725,11.776,0.793,0.565,0.585,0.065
1765184337312,29.814,41.725,11.776,0.791,0.566,0.585,0.065
1765184337567,30.409,42.817,12.043,0.791,0.566,0.583,0.064
1765184337802,29.222,40.645,11.512,0.79,0.566,0.583,0.064
1765184338046,29.222,40.645,11.512,0.79,0.566,0.581,0.064
1765184338319,28.048,38.522,10.989,0.79,0.566,0.58,0.064
1765184338609,27.465,37.479,10.73,0.79,0.566,0.58,0.064
1765184338812,26.885,36.448,10.474,0.79,0.566,0.579,0.064
1765184339072,27.465,37.479,10.73,0.789,0.566,0.578,0.064
1765184339364,26.885,36.448,10.474,0.789,0.566,0.577,0.064
1765184340055,26.885,36.448,10.474,0.786,0.566,0.574,0.064
1765184340305,26.885,36.448,10.474,0.786,0.565,0.574,0.064
1765184340579,26.885,36.448,10.474,0.785,0.566,0.573,0.063
1765184341183,26.309,35.429,10.22,0.783,0.565,0.572,0.063
1765184341273,26.885,36.448,10.474,0.782,0.566,0.571,0.063
1765184341842,26.885,36.448,10.474,0.781,0.565,0.571,0.063
1765184341842,27.465,37.479,10.73,0.787,0.565,0.576,0.064
1765184341842,27.465,37.479,10.73,0.788,0.566,0.576,0.064
1765184341895,26.309,35.429,10.22,0.78,0.565,0.569,0.063
1765184342081,26.309,35.429,10.22,0.779,0.565,0.568,0.062
1765184342205,26.885,36.448,10.474,0.779,0.565,0.568,0.062
1765184342448,26.885,36.448,10.474,0.779,0.565,0.567,0.062
1765184342946,26.885,36.448,10.474,0.779,0.565,0.566,0.062
1765184342976,27.465,37.479,10.73,0.778,0.565,0.565,0.062
1765184343222,26.309,35.429,10.22,0.779,0.565,0.565,0.062
1765184343492,27.465,37.479,10.73,0.779,0.565,0.564,0.063
1765184343790,27.465,37.479,10.73,0.779,0.565,0.564,0.062
1765184343970,27.465,37.479,10.73,0.778,0.565,0.564,0.062
1765184344314,27.465,37.479,10.73,0.779,0.565,0.563,0.062
1765184344567,27.465,37.479,10.73,0.778,0.566,0.562,0.062
1765184344775,26.885,36.448,10.474,0.778,0.565,0.562,0.063
1765184345050,27.465,37.479,10.73,0.777,0.565,0.561,0.062
1765184345319,26.885,36.448,10.474,0.777,0.565,0.561,0.062
1765184345801,27.465,37.479,10.73,0.776,0.565,0.56,0.062
1765184345906,27.465,37.479,10.73,0.775,0.565,0.559,0.062
1765184346523,26.309,35.429,10.22,0.774,0.565,0.558,0.062
1765184346854,26.885,36.448,10.474,0.773,0.565,0.557,0.062
1765184346940,26.309,35.429,10.22,0.773,0.565,0.556,0.062
1765184347226,25.735,34.423,9.968,0.772,0.565,0.556,0.062
1765184347370,25.735,34.423,9.968,0.77,0.565,0.554,0.061
1765184347640,25.165,33.428,9.718,0.769,0.565,0.553,0.062
1765184347980,24.597,32.446,9.47,0.768,0.565,0.552,0.061
1765184348118,24.597,32.446,9.47,0.768,0.565,0.551,0.061
1765184348527,24.597,32.446,9.47,0.765,0.565,0.55,0.06
1765184348548,24.597,32.446,9.47,0.764,0.565,0.549,0.061
1765184349209,24.597,32.446,9.47,0.763,0.565,0.548,0.06
1765184349398,24.597,32.446,9.47,0.761,0.565,0.546,0.06
1765184349471,24.597,32.446,9.47,0.76,0.565,0.545,0.06
1765184350027,24.597,32.446,9.47,0.758,0.565,0.544,0.06
1765184350226,25.165,33.428,9.718,0.757,0.565,0.542,0.06
1765184350304,24.597,32.446,9.47,0.756,0.565,0.541,0.06
1765184350992,25.165,33.428,9.718,0.754,0.565,0.54,0.06
1765184351263,25.735,34.423,9.968,0.753,0.565,0.538,0.059
1765184351446,25.735,34.423,9.968,0.751,0.565,0.536,0.06
1765184351446,25.165,33.428,9.718,0.75,0.565,0.534,0.059
1765184352009,25.165,33.428,9.718,0.75,0.565,0.534,0.059
1765184352282,24.597,32.446,9.47,0.749,0.565,0.532,0.059
1765184352375,24.597,32.446,9.47,0.749,0.565,0.532,0.059
1765184352773,24.597,32.446,9.47,0.748,0.565,0.53,0.058
1765184352860,24.597,32.446,9.47,0.747,0.564,0.529,0.059
1765184353577,25.165,33.428,9.718,0.747,0.565,0.528,0.059
1765184353888,25.165,33.428,9.718,0.747,0.564,0.526,0.059
1765184354076,25.735,34.423,9.968,0.747,0.565,0.525,0.059
1765184354083,24.597,32.446,9.47,0.748,0.564,0.524,0.059
1765184354736,24.597,32.446,9.47,0.748,0.565,0.523,0.059
1765184355002,24.597,32.446,9.47,0.749,0.565,0.523,0.059
1765184355093,24.033,31.476,9.224,0.749,0.565,0.521,0.059
1765184355277,24.033,31.476,9.224,0.749,0.565,0.521,0.059
1765184355940,24.033,31.476,9.224,0.748,0.565,0.52,0.059
1765184356125,24.597,32.446,9.47,0.748,0.565,0.519,0.059
1765184356319,24.597,32.446,9.47,0.748,0.565,0.518,0.058
1765184356410,24.033,31.476,9.224,0.746,0.564,0.517,0.059
1765184356920,24.033,31.476,9.224,0.746,0.564,0.516,0.058
1765184356946,24.597,32.446,9.47,0.745,0.564,0.515,0.059
1765184357149,24.033,31.476,9.224,0.744,0.565,0.514,0.058
1765184357407,24.033,31.476,9.224,0.743,0.564,0.513,0.059
1765184357643,24.597,32.446,9.47,0.743,0.564,0.512,0.058
1765184358355,24.033,31.476,9.224,0.742,0.564,0.512,0.058
1765184358559,25.165,33.428,9.718,0.741,0.565,0.509,0.059
1765184358662,24.033,31.476,9.224,0.74,0.564,0.508,0.059
1765184359242,24.033,31.476,9.224,0.739,0.565,0.508,0.059
1765184359444,24.597,32.446,9.47,0.738,0.565,0.506,0.059
1765184359526,24.033,31.476,9.224,0.738,0.564,0.505,0.059
1765184360002,24.597,32.446,9.47,0.737,0.564,0.503,0.058
1765184360547,24.597,32.446,9.47,0.737,0.565,0.503,0.058
1765184360831,24.033,31.476,9.224,0.735,0.564,0.501,0.058
1765184360917,25.165,33.428,9.718,0.735,0.564,0.499,0.058
1765184361031,24.033,31.476,9.224,0.734,0.564,0.498,0.058
1765184361641,24.033,31.476,9.224,0.734,0.564,0.497,0.058
1765184362054,25.165,33.428,9.718,0.733,0.564,0.495,0.058
1765184362402,25.735,34.423,9.968,0.731,0.565,0.492,0.058
1765184362867,24.597,32.446,9.47,0.731,0.564,0.492,0.058
1765184363104,25.165,33.428,9.718,0.731,0.564,0.49,0.057
1765184363104,24.597,32.446,9.47,0.731,0.564,0.49,0.058
1765184363332,24.597,32.446,9.47,0.731,0.565,0.488,0.058
1765184363654,24.033,31.476,9.224,0.731,0.564,0.487,0.058
1765184363827,24.033,31.476,9.224,0.731,0.565,0.487,0.058
1765184364094,24.033,31.476,9.224,0.731,0.565,0.486,0.058
1765184364887,24.033,31.476,9.224,0.731,0.564,0.485,0.058
1765184365153,24.597,32.446,9.47,0.73,0.564,0.485,0.058
1765184365545,24.033,31.476,9.224,0.73,0.564,0.484,0.058
1765184365545,24.597,32.446,9.47,0.733,0.564,0.494,0.058
